population,access_rate,beta,pfprunder5,pfpr2to10,pfprall
5000.0,0.783,0.015,0.03666521839917884,0.035468356661207665,0.03393626465387613
5000.0,0.783,0.02,0.06689515063047578,0.06321328583154455,0.05789278502755977
5000.0,0.783,0.03,0.11162317628675456,0.10271823108391445,0.0908867436034026
5000.0,0.783,0.04,0.15550683821323746,0.13986684441103572,0.12090695728974554
5000.0,0.783,0.05,0.1901963752464359,0.16945492685144792,0.14487762549385702
5000.0,0.783,0.1,0.3232688298525011,0.2831335885315048,0.23143625195687695
5000.0,0.783,0.15,0.4114423863457383,0.35451654769653135,0.28258586950641706
5000.0,0.783,0.2,0.4830824772559089,0.41235660260598755,0.3212691497151963
5000.0,0.783,0.25,0.538199251447594,0.45535556676310235,0.3515484521795411
5000.0,0.783,0.3,0.5814880726651676,0.4914179285416158,0.3746984180140924
5000.0,0.783,0.4,0.6493566747696096,0.5461077602395444,0.41232675130614493
5000.0,0.783,0.5,0.6965900799458052,0.5835820475555668,0.44136598680267636
5000.0,0.783,0.6,0.7302814423455386,0.6185218665958849,0.4666675576233226
5000.0,0.783,0.8,0.7756541359650262,0.6626251959672798,0.5030095570662962
5000.0,0.783,1.0,0.8024909984189479,0.6964025873990008,0.5318281507479554
5000.0,0.787,0.001,0.0,0.0,0.0
5000.0,0.787,0.005,0.0,0.0,0.0
5000.0,0.787,0.01,3.622026723802114e-05,3.628702026015961e-05,3.512060610441818e-05
5000.0,0.787,0.0125,0.014281456639371456,0.014357024984004804,0.013645076999443955
5000.0,0.787,0.015,0.03570544018336236,0.03523091933939475,0.03292707860757552
5000.0,0.787,0.02,0.06600797299840014,0.06264462875099899,0.05710249243310779
5000.0,0.787,0.03,0.11178379937411789,0.10342773478379308,0.09108352151471955
5000.0,0.787,0.04,0.1534066197763001,0.138227134856111,0.12078054631372082
5000.0,0.787,0.05,0.18868753984474834,0.16884962112113588,0.14440694538916815
5000.0,0.787,0.1,0.3172187371453689,0.27617211742196335,0.22791763942192
5000.0,0.787,0.15,0.4116887852584158,0.3548578439701974,0.28217403225032567
5000.0,0.787,0.2,0.4799579621822456,0.41251811436141744,0.3206213591418732
5000.0,0.787,0.25,0.5360456848049918,0.45450782459894556,0.34980246450206537
5000.0,0.787,0.3,0.5813926656305594,0.49163835813843304,0.3742809750776915
5000.0,0.787,0.4,0.6483111491369619,0.5463911911317447,0.41341408491484577
5000.0,0.787,0.5,0.6962693959010955,0.586984235051259,0.4430706371534157
5000.0,0.787,0.6,0.7274161633558329,0.6155155999561513,0.4641193531710048
5000.0,0.787,0.8,0.7760082294153723,0.6638618565696576,0.5035323690884496
5000.0,0.787,1.0,0.802264098472244,0.6943757962487311,0.5301659711645336
5000.0,0.847,0.001,0.0,0.0,0.0
5000.0,0.847,0.005,0.0,0.0,0.0
5000.0,0.847,0.01,0.0,0.0,0.0
5000.0,0.847,0.0125,0.010110033567909526,0.0103669595222516,0.009740979238151978
5000.0,0.847,0.015,0.03010642207445017,0.030106832842038724,0.028397569788759673
5000.0,0.847,0.02,0.057602599291181424,0.05646316858296256,0.05165272043088315
5000.0,0.847,0.03,0.10397526330070579,0.0965394891368861,0.08611438053421806
5000.0,0.847,0.04,0.1448989854028462,0.1310185314815689,0.1149209766852907
5000.0,0.847,0.05,0.17905510325406776,0.1613728243691658,0.1385005687745493
5000.0,0.847,0.1,0.31059481442238135,0.2735416652281157,0.22553891361111322
5000.0,0.847,0.15,0.40059548329878886,0.34895509787088386,0.28058546952124075
5000.0,0.847,0.2,0.4708937596232059,0.40614302555444254,0.3188720013811516
5000.0,0.847,0.25,0.5229416471241717,0.4491616566403849,0.34732434825460257
5000.0,0.847,0.3,0.5687583715444641,0.4878903304218837,0.37324127084614445
5000.0,0.847,0.4,0.6391433868663048,0.543240074965508,0.4126878509574644
5000.0,0.847,0.5,0.6827949824863447,0.5791757296207498,0.44052153436378755
5000.0,0.847,0.6,0.7176914569432389,0.6117653852681237,0.46432734580013335
5000.0,0.847,0.8,0.7618592402966705,0.6564065881989796,0.5029297494795104
5000.0,0.847,1.0,0.7927881096805842,0.6888187237721002,0.5306821924251441
10000.0,0.451,0.001,0.0,0.0,0.0
10000.0,0.451,0.005,0.0,0.0,0.0
10000.0,0.451,0.01,0.019055753948849057,0.018608413847362244,0.01774825508089405
10000.0,0.451,0.0125,0.04038856917482003,0.03873088482382156,0.03535680020453071
10000.0,0.451,0.015,0.05928873237030976,0.054992559330089855,0.05079289298334577
10000.0,0.451,0.02,0.09053345517100907,0.08090956359865098,0.0729558156241206
10000.0,0.451,0.03,0.14661595888486773,0.12734270122985436,0.11138327835624455
10000.0,0.451,0.04,0.19227839195854754,0.16366901596552175,0.14113429350792392
10000.0,0.451,0.05,0.22982139278944208,0.19440347632080474,0.1652545330874498
10000.0,0.451,0.1,0.37420113352108264,0.3083724635815587,0.2490444224931422
10000.0,0.451,0.15,0.47771215755708374,0.3882561539733472,0.3017074079956825
10000.0,0.451,0.2,0.5504399095136641,0.4416967684802226,0.33471557062710544
10000.0,0.451,0.25,0.6052337700240672,0.4821565769391672,0.3603854057789552
10000.0,0.451,0.3,0.6523354874704257,0.5177407762351308,0.38129204047509446
10000.0,0.451,0.4,0.7228663125406284,0.5751823071053588,0.418497122706926
10000.0,0.451,0.5,0.7684284351640114,0.613019920802941,0.4457056626590905
10000.0,0.451,0.6,0.7986520690572894,0.643994891711231,0.4675089379574219
10000.0,0.451,0.8,0.8385181877967145,0.6893037082746805,0.5026925906261691
10000.0,0.451,1.0,0.860726051685645,0.7196098494008563,0.527273948628427
10000.0,0.486,0.001,0.0,0.0,0.0
10000.0,0.486,0.005,0.0,0.0,0.0
10000.0,0.486,0.01,0.016395353753688027,0.016244600068557068,0.015225981931830987
10000.0,0.486,0.0125,0.038112244451308695,0.036695322938291926,0.03395290947137479
10000.0,0.486,0.015,0.05784845057823462,0.05355926242108853,0.04909607937618396
10000.0,0.486,0.02,0.09056630442039612,0.08178410222945583,0.07299146351021764
10000.0,0.486,0.03,0.14106311003754,0.12290421390378437,0.10821186781810999
10000.0,0.486,0.04,0.18875816672115156,0.16136176095089483,0.1394275737598708
10000.0,0.486,0.05,0.22667666573230058,0.19265989792951202,0.1638741968263564
10000.0,0.486,0.1,0.3665256651083154,0.30409683973248397,0.245890228206382
10000.0,0.486,0.15,0.47166689782272203,0.38506709331344313,0.2999790962351253
10000.0,0.486,0.2,0.5422036817187014,0.4387921745769612,0.3330882534389049
10000.0,0.486,0.25,0.5984985790143169,0.479854334525617,0.35968529629909285
10000.0,0.486,0.3,0.6480226644718039,0.5194581317545477,0.38411769327459944
10000.0,0.486,0.4,0.7161136614525908,0.5732943811606768,0.4191000364005847
10000.0,0.486,0.5,0.7588682884846089,0.6110435186851697,0.4444659479101314
10000.0,0.486,0.6,0.7909052094195663,0.6423806413091266,0.4677067368966002
10000.0,0.486,0.8,0.8305047347495064,0.6858291237965903,0.5014325655899381
10000.0,0.486,1.0,0.8544111071888871,0.716265967964433,0.5283998827071341
10000.0,0.561,0.001,0.0,0.0,0.0
10000.0,0.561,0.005,0.0,0.0,0.0
10000.0,0.561,0.01,0.01015486542672583,0.010301968029231109,0.009746982286423487
10000.0,0.561,0.0125,0.03302973419331232,0.03253405835080808,0.030243397641754554
10000.0,0.561,0.015,0.05129900669918728,0.04816538886824985,0.044460649451796556
10000.0,0.561,0.02,0.08386192108974663,0.07632378018661685,0.06876788828379236
10000.0,0.561,0.03,0.1352157442985181,0.11986898234403191,0.10520944023881781
10000.0,0.561,0.04,0.17670302150190365,0.15393578459857382,0.13282411235320307
10000.0,0.561,0.05,0.21600166674396734,0.1852591718864207,0.1586980885158685
10000.0,0.561,0.1,0.3592338121937348,0.3022677223230469,0.2439239138206813
10000.0,0.561,0.15,0.45318954886212903,0.3755313326737886,0.2940586988341247
10000.0,0.561,0.2,0.5271213923442821,0.4337257686331286,0.33085089764585596
10000.0,0.561,0.25,0.5849665097725675,0.47752518152098755,0.3588153752957598
10000.0,0.561,0.3,0.6314141136475072,0.5125626306994493,0.3818959970721721
10000.0,0.561,0.4,0.6964653037250722,0.5645112869829451,0.41623337782785075
10000.0,0.561,0.5,0.7450346412104478,0.6069487793821663,0.4449393521526578
10000.0,0.561,0.6,0.7758075301571055,0.6342505664598395,0.46758561911749297
10000.0,0.561,0.8,0.8175757681450173,0.6812359873542462,0.5026005468546144
10000.0,0.561,1.0,0.8415508608902676,0.7127003819343154,0.5304238454519681
10000.0,0.603,0.001,0.0,0.0,0.0
10000.0,0.603,0.005,0.0,0.0,0.0
10000.0,0.603,0.01,0.005897111705829149,0.00593939794340866,0.005735455085085285
10000.0,0.603,0.0125,0.03047543206033986,0.029983340416225922,0.028000611022349
10000.0,0.603,0.015,0.047303009811856735,0.0457709911501218,0.04247316308070674
10000.0,0.603,0.02,0.08052794492273696,0.07379191284880945,0.06661263755236772
10000.0,0.603,0.03,0.1318784673670689,0.1164697353621343,0.10268726436768152
10000.0,0.603,0.04,0.17365630504473772,0.15183066850621693,0.13158557222558193
10000.0,0.603,0.05,0.21289527942689485,0.1840859373694175,0.15712108472648573
10000.0,0.603,0.1,0.35248799991015894,0.2974465742006555,0.24163394924315015
10000.0,0.603,0.15,0.4464309766940386,0.3734299827428691,0.29343743195383504
10000.0,0.603,0.2,0.5184667372963148,0.4297529922126803,0.32910201827499447
10000.0,0.603,0.25,0.5768545595506122,0.4740395160361734,0.3579586449989047
10000.0,0.603,0.3,0.6226711812155561,0.5092723060073547,0.38041810853085856
10000.0,0.603,0.4,0.6893059198623631,0.5636046489701874,0.4170595257404197
10000.0,0.603,0.5,0.7359853477580408,0.6039745280105097,0.44537228339414703
10000.0,0.603,0.6,0.7669540360358547,0.632696162748595,0.4675809621160358
10000.0,0.603,0.8,0.8089535550778144,0.677180532067947,0.5028297386215772
10000.0,0.603,1.0,0.8339493994620275,0.709429939841825,0.5309445316320444
10000.0,0.661,0.001,0.0,0.0,0.0
10000.0,0.661,0.005,0.0,0.0,0.0
10000.0,0.661,0.01,0.000847311905025232,0.0008835456394525916,0.0008989602032137275
10000.0,0.661,0.0125,0.025504387496073193,0.02528366096316536,0.023779797527236003
10000.0,0.661,0.015,0.043891385390454854,0.04219069028340347,0.03905116885223221
10000.0,0.661,0.02,0.07648806986867808,0.071050629395992,0.0642975322041502
10000.0,0.661,0.03,0.12541679867809108,0.11295266734959672,0.09940133796580705
10000.0,0.661,0.04,0.16907815228495465,0.14830612156627515,0.1283173244552136
10000.0,0.661,0.05,0.20499057126792736,0.18001463749123592,0.15283668526768243
10000.0,0.661,0.1,0.3390155977111271,0.2910457882927032,0.23655228481158078
10000.0,0.661,0.15,0.436800105377776,0.36980205478620176,0.29088993375837247
10000.0,0.661,0.2,0.5092079897164836,0.4262496447557173,0.32807520545665875
10000.0,0.661,0.25,0.5649031907455647,0.46939660566830754,0.35602046677504917
10000.0,0.661,0.3,0.6103762318875697,0.5049724895098404,0.3799810709340531
10000.0,0.661,0.4,0.6772393078731398,0.5576612129900085,0.4167555249060143
10000.0,0.661,0.5,0.7230107382672097,0.5981155211468033,0.444120397317457
10000.0,0.661,0.6,0.7548954933821209,0.6270827199193507,0.46661375933789956
10000.0,0.661,0.8,0.7981452241743586,0.6720289631941889,0.5035723625927205
10000.0,0.661,1.0,0.8249871406721591,0.7050332221116105,0.5307098216991778
10000.0,0.676,0.001,0.0,0.0,0.0
10000.0,0.676,0.005,0.0,0.0,0.0
10000.0,0.676,0.01,0.0015051440986786938,0.0015575888005400964,0.0015457328499196446
10000.0,0.676,0.0125,0.024682353869487625,0.02425293360376134,0.02279745718953656
10000.0,0.676,0.015,0.043691647612696505,0.041704751472958615,0.03880434244184563
10000.0,0.676,0.02,0.07248118241980703,0.06788567486955713,0.06165399762858929
10000.0,0.676,0.03,0.12391288743234789,0.11203744947064928,0.09843626771667971
10000.0,0.676,0.04,0.16481959999767523,0.14507513832939525,0.1262121939176034
10000.0,0.676,0.05,0.20232360996644344,0.17697869457772905,0.1514262576981527
10000.0,0.676,0.1,0.3416498368179193,0.29221950901319266,0.2379226476633276
10000.0,0.676,0.15,0.4329436470813889,0.367421353203349,0.28970476541380835
10000.0,0.676,0.2,0.5015387839217096,0.41993162892378216,0.3252633246211025
10000.0,0.676,0.25,0.5617062375294479,0.4685202272457403,0.35570651624369
10000.0,0.676,0.3,0.6063004828508223,0.5031853799422159,0.37910381150890293
10000.0,0.676,0.4,0.6723038391432372,0.555705105854613,0.4152646183047725
10000.0,0.676,0.5,0.7210228277319848,0.5981858833005677,0.44569763668912393
10000.0,0.676,0.6,0.7522783744557506,0.6268900185617208,0.4667534423444916
10000.0,0.676,0.8,0.7955844759712708,0.6707557505240649,0.5028231941306356
10000.0,0.676,1.0,0.822015441298914,0.7036538646428243,0.5308200053374851
10000.0,0.755,0.001,0.0,0.0,0.0
10000.0,0.755,0.005,0.0,0.0,0.0
10000.0,0.755,0.01,3.775320663235284e-05,4.908299618816134e-05,3.671839470885303e-05
10000.0,0.755,0.0125,0.019345501190805213,0.019000344131746512,0.018108865704172385
10000.0,0.755,0.015,0.038116412969418374,0.036850389041250674,0.034385649994316356
10000.0,0.755,0.02,0.06632300004298329,0.06356142799078351,0.05754965374692339
10000.0,0.755,0.03,0.11682431191406553,0.10624238303068803,0.09357248819074959
10000.0,0.755,0.04,0.15796744220354653,0.14055559661336942,0.12241425442867634
10000.0,0.755,0.05,0.1938526578004704,0.17166129739912317,0.14699844555210073
10000.0,0.755,0.1,0.3272785704792799,0.28382947836153405,0.23231323026038533
10000.0,0.755,0.15,0.4187316795688078,0.35987355162759627,0.2853414581172987
10000.0,0.755,0.2,0.48638471314882914,0.4135239559421195,0.3221971442370445
10000.0,0.755,0.25,0.5426129118842764,0.45965722847902885,0.3520886572803127
10000.0,0.755,0.3,0.5894115411362367,0.49601438484052796,0.3761331965516485
10000.0,0.755,0.4,0.6549366385936433,0.5472158414928832,0.4130327865045211
10000.0,0.755,0.5,0.702202531870203,0.5877081882968921,0.4424227112619672
10000.0,0.755,0.6,0.7367254099272771,0.6209024883473454,0.46656414643169947
10000.0,0.755,0.8,0.7801343806284586,0.6647254120963902,0.503218799426121
10000.0,0.755,1.0,0.8080350667425268,0.696973664211453,0.5318848372057657
10000.0,0.783,0.001,0.0,0.0,0.0
10000.0,0.783,0.005,0.0,0.0,0.0
10000.0,0.783,0.01,3.4792391016560115e-05,3.089062690645388e-05,2.9544226377586768e-05
10000.0,0.783,0.0125,0.015747865531943583,0.015705696596056286,0.014912617465617315
10000.0,0.783,0.015,0.03574637303693139,0.034938143668303605,0.03273327373888097
10000.0,0.783,0.02,0.06413289978167762,0.06075397696881847,0.055602290613063966
10000.0,0.783,0.03,0.11303203530786343,0.1038069890130455,0.09226454309094916
10000.0,0.783,0.04,0.1554232817732302,0.14035804913159167,0.12122715801967306
10000.0,0.783,0.05,0.18776957614430473,0.16713890935488826,0.14349589292975967
10000.0,0.783,0.1,0.32220788820350993,0.2801884431771191,0.23030166150371287
10000.0,0.783,0.15,0.414342781300555,0.35709944437709645,0.283959624953235
10000.0,0.783,0.2,0.48275514494997135,0.41241710735115455,0.3220636786099355
10000.0,0.783,0.25,0.5416501960000917,0.4599754154689859,0.35259581155112224
10000.0,0.783,0.3,0.5828879745343036,0.49311026349646647,0.3758376958383717
10000.0,0.783,0.4,0.6489005983528562,0.5467111572018901,0.4122605091301181
10000.0,0.783,0.5,0.6953689908958778,0.5858122226139872,0.44181608404598205
10000.0,0.783,0.6,0.7312965271380036,0.6188249963300074,0.46722038768734586
10000.0,0.783,0.8,0.7772600374238621,0.6640354790338445,0.5033689142361578
10000.0,0.783,1.0,0.8036445809090618,0.6947936490911959,0.5310530274763205
10000.0,0.787,0.001,0.0,0.0,0.0
10000.0,0.787,0.005,0.0,0.0,0.0
10000.0,0.787,0.01,0.0,8.700494188069882e-07,2.734751028266387e-07
10000.0,0.787,0.0125,0.01462633619170268,0.014719587065601194,0.01429188635987876
10000.0,0.787,0.015,0.03608864483209363,0.03491523614538623,0.03277063538187796
10000.0,0.787,0.02,0.06597220183676772,0.06227044986931769,0.05691259045386735
10000.0,0.787,0.03,0.11080127536614806,0.10243932515733997,0.09111486205489408
10000.0,0.787,0.04,0.15367379817674193,0.13907374435663172,0.12059135883701826
10000.0,0.787,0.05,0.1908430915543979,0.1698491411173007,0.14520251607378987
10000.0,0.787,0.1,0.3197178220369919,0.27834339530915725,0.22966050175993646
10000.0,0.787,0.15,0.4122116432829534,0.35595729841725177,0.2836319499774078
10000.0,0.787,0.2,0.48140268540430364,0.41245652766856483,0.3216944902856859
10000.0,0.787,0.25,0.5359210732369812,0.4547643532019058,0.35008725032957644
10000.0,0.787,0.3,0.5833036037571285,0.4922295165648018,0.37605829891390785
10000.0,0.787,0.4,0.6493079621027632,0.5472452613717176,0.4132093739757208
10000.0,0.787,0.5,0.6972635799693644,0.5869375959548742,0.443587526097226
10000.0,0.787,0.6,0.7298950799655047,0.6165149324742877,0.4661169313471965
10000.0,0.787,0.8,0.7744386571600301,0.6612699702850584,0.5029046128472909
10000.0,0.787,1.0,0.8018069275497103,0.6948234351677564,0.5325643158842716
10000.0,0.847,0.001,0.0,0.0,0.0
10000.0,0.847,0.005,0.0,0.0,0.0
10000.0,0.847,0.01,0.0,0.0,0.0
10000.0,0.847,0.0125,0.010937703269230062,0.011041821479872286,0.01072803053280572
10000.0,0.847,0.015,0.02942530693078995,0.02883905645493262,0.027508355076686437
10000.0,0.847,0.02,0.06047034765047841,0.057811147261585025,0.0528812899452872
10000.0,0.847,0.03,0.10674308377158001,0.10004023293985084,0.08886731671422507
10000.0,0.847,0.04,0.14334125595822092,0.13138257022432046,0.11477541911835003
10000.0,0.847,0.05,0.17999371638088893,0.16204849994619186,0.13909403851370689
10000.0,0.847,0.1,0.30933534361113035,0.2732458745172452,0.22522086268418592
10000.0,0.847,0.15,0.40255360420710495,0.3508447652136698,0.28097612707399555
10000.0,0.847,0.2,0.47008159181162695,0.40810820690329397,0.3193497445959659
10000.0,0.847,0.25,0.5231858953227068,0.4497153901229466,0.34794141357486097
10000.0,0.847,0.3,0.5689721736974591,0.48586963117657644,0.37296609548602233
10000.0,0.847,0.4,0.6356046533187879,0.5416285171420261,0.41146150960316785
10000.0,0.847,0.5,0.6820721904359985,0.5800941763440403,0.4407651745068185
10000.0,0.847,0.6,0.7179073494760182,0.6098005262487141,0.4649573485814374
10000.0,0.847,0.8,0.7640724514747795,0.656642745613137,0.5030989404686033
10000.0,0.847,1.0,0.7930949604061082,0.6889848073415293,0.5321790612096218
15000.0,0.451,0.001,0.0,0.0,0.0
15000.0,0.451,0.005,0.0,0.0,0.0
15000.0,0.451,0.01,0.017573425893529154,0.01752979743900592,0.01644597913575161
15000.0,0.451,0.0125,0.041847357911161044,0.03965558035791708,0.036836610488662415
15000.0,0.451,0.015,0.05815099181751825,0.053996039378371344,0.04961205095620557
15000.0,0.451,0.02,0.09107614751707452,0.08235470986068173,0.07378363670320982
15000.0,0.451,0.03,0.14826086400807553,0.12817674075919022,0.11270543011181341
15000.0,0.451,0.04,0.19133271533307245,0.16405657726208317,0.14127571258350177
15000.0,0.451,0.05,0.23108650551820956,0.1947754715279175,0.16562772613774585
15000.0,0.451,0.1,0.37914900017657194,0.31088767727815486,0.2511018306148793
15000.0,0.451,0.15,0.47630120301084783,0.38631390976370267,0.3001825884956723
15000.0,0.451,0.2,0.5503599494691687,0.44170855212408444,0.3346588658526805
15000.0,0.451,0.25,0.6105162557520345,0.48618692840154054,0.3626197620359348
15000.0,0.451,0.3,0.6567999195332191,0.5200833458788475,0.3846179945215103
15000.0,0.451,0.4,0.7221757818287037,0.5736647403292665,0.41846088320754704
15000.0,0.451,0.5,0.7674797426926468,0.6132513611298538,0.44542886245134306
15000.0,0.451,0.6,0.8002357453933924,0.6455034311768306,0.46820343261261393
15000.0,0.451,0.8,0.8380599420329752,0.6904335669345937,0.5018750321394736
15000.0,0.451,1.0,0.8608523433760109,0.7217857767251171,0.5281989073721183
15000.0,0.486,0.001,0.0,0.0,0.0
15000.0,0.486,0.005,0.0,0.0,0.0
15000.0,0.486,0.01,0.015488813657594941,0.015328591063042404,0.014761525414204956
15000.0,0.486,0.0125,0.03746945007462347,0.03602386023120971,0.033881557092110694
15000.0,0.486,0.015,0.05587916567060519,0.05211042369135027,0.04815995356050332
15000.0,0.486,0.02,0.08962413987439383,0.081212092399649,0.07244192727628533
15000.0,0.486,0.03,0.14288078591591039,0.12500038207435007,0.10974599329522046
15000.0,0.486,0.04,0.18595539609259154,0.15894139266239565,0.13768804098452475
15000.0,0.486,0.05,0.2245552535525129,0.19074063452808157,0.16242227530257727
15000.0,0.486,0.1,0.37073287252600623,0.3077808542205521,0.24828343270290804
15000.0,0.486,0.15,0.4687122118000381,0.38267435566669067,0.29781562328162825
15000.0,0.486,0.2,0.5465921030917079,0.4413102273772987,0.3353212701955953
15000.0,0.486,0.25,0.6022601726580683,0.483749788191406,0.36127013516148815
15000.0,0.486,0.3,0.6477051971686933,0.519500262210635,0.3834144433668706
15000.0,0.486,0.4,0.7139008625861288,0.5710260201095712,0.41776899466853024
15000.0,0.486,0.5,0.7590544489420757,0.610930873660159,0.44526547161167346
15000.0,0.486,0.6,0.7916736588011124,0.6415756949454549,0.4672780046836292
15000.0,0.486,0.8,0.8322517676801244,0.6876158514076566,0.502829733434609
15000.0,0.486,1.0,0.8555887209459918,0.7188621626023769,0.5291154462658257
15000.0,0.561,0.001,0.0,0.0,0.0
15000.0,0.561,0.005,0.0,0.0,0.0
15000.0,0.561,0.01,0.009763597194367882,0.009576964915216646,0.009278264661868514
15000.0,0.561,0.0125,0.03321726696729802,0.032214639663093195,0.030142814395285943
15000.0,0.561,0.015,0.050622383299966336,0.04827665506296655,0.04445899014985321
15000.0,0.561,0.02,0.08405179629491641,0.07717760111380081,0.06913680221239007
15000.0,0.561,0.03,0.13756970496123433,0.12104490402188517,0.10622373295436704
15000.0,0.561,0.04,0.17893427545908475,0.15512603483216658,0.13410455527724358
15000.0,0.561,0.05,0.21716073541362854,0.18674866513581054,0.15920318004926298
15000.0,0.561,0.1,0.3565866009636677,0.29987162171527426,0.24316342427764984
15000.0,0.561,0.15,0.4556823277613293,0.3773113274294221,0.29552107899141555
15000.0,0.561,0.2,0.5281104535108777,0.43269737127999297,0.33122899486437885
15000.0,0.561,0.25,0.5864335120068846,0.47618954068545616,0.3591110266207376
15000.0,0.561,0.3,0.6298294055187863,0.5109297445864633,0.3808020011669069
15000.0,0.561,0.4,0.6970320056959889,0.5647643371427218,0.4163864969260995
15000.0,0.561,0.5,0.7430856899809901,0.6053344959560383,0.44466456551571787
15000.0,0.561,0.6,0.7778540304652612,0.6380505511493119,0.46827902221422163
15000.0,0.561,0.8,0.8177312222029297,0.6826199824366808,0.5036745889603469
15000.0,0.561,1.0,0.8417854903642311,0.712296668046347,0.5302662714219583
15000.0,0.603,0.001,0.0,0.0,0.0
15000.0,0.603,0.005,0.0,0.0,0.0
15000.0,0.603,0.01,0.00745920215059382,0.00752720137263572,0.007138818218503503
15000.0,0.603,0.0125,0.03144277704717685,0.030148336721911334,0.02833989468967905
15000.0,0.603,0.015,0.04874700715799489,0.04635806706570924,0.042806424768452485
15000.0,0.603,0.02,0.07975432175733281,0.07370297673523468,0.06671938029780677
15000.0,0.603,0.03,0.13233049300365649,0.11783064940827417,0.10323248236055187
15000.0,0.603,0.04,0.17605797408113802,0.15283403232642484,0.13187112603791792
15000.0,0.603,0.05,0.21183330773642553,0.18294362602789288,0.1569780710468509
15000.0,0.603,0.1,0.3505951892794413,0.29681342684495565,0.24141279032199825
15000.0,0.603,0.15,0.44557837204422546,0.3720214853803708,0.29270510068081423
15000.0,0.603,0.2,0.5215530715166526,0.4317209301665857,0.33020342543662856
15000.0,0.603,0.25,0.5774919095731075,0.47357038669039964,0.35729856539529997
15000.0,0.603,0.3,0.6207171859250565,0.5069448488444143,0.379543325244917
15000.0,0.603,0.4,0.6891505082269056,0.5621863334161914,0.4159349224927823
15000.0,0.603,0.5,0.7342187951335459,0.6013894438181251,0.44379808860357894
15000.0,0.603,0.6,0.7670763514074523,0.6325622369199951,0.4667099793583748
15000.0,0.603,0.8,0.8091383503919054,0.6772515504031689,0.5040135437522395
15000.0,0.603,1.0,0.8340105163617728,0.7091406395258968,0.5305021562097444
15000.0,0.661,0.001,0.0,0.0,0.0
15000.0,0.661,0.005,0.0,0.0,0.0
15000.0,0.661,0.01,0.0020665966044625837,0.0021586421624481987,0.0020048554925294207
15000.0,0.661,0.0125,0.027285721116032828,0.026828981057240037,0.025174486628263486
15000.0,0.661,0.015,0.04522059428977129,0.04330277792472332,0.040279177287950066
15000.0,0.661,0.02,0.07437458297190927,0.06878501460156825,0.06250955961244944
15000.0,0.661,0.03,0.12513560837703866,0.11263416518819433,0.09909080029818387
15000.0,0.661,0.04,0.16633857424367657,0.14694151796423444,0.127626612368905
15000.0,0.661,0.05,0.2061846891312989,0.1798189480634484,0.15322255258724304
15000.0,0.661,0.1,0.34046051871081795,0.2915533117505346,0.23744703035565365
15000.0,0.661,0.15,0.43615388631973256,0.3687929875406608,0.29061863683214895
15000.0,0.661,0.2,0.5084468736794421,0.42423652628778596,0.3273519848308192
15000.0,0.661,0.25,0.5644831721716059,0.4691875328903456,0.355967885863706
15000.0,0.661,0.3,0.6103601368763119,0.5037231459218646,0.3794540426187881
15000.0,0.661,0.4,0.6765392777348156,0.5576433876070739,0.41613397423559356
15000.0,0.661,0.5,0.7220570208344161,0.5980440807937625,0.4445562058368857
15000.0,0.661,0.6,0.7547403556026657,0.6268152964296209,0.4666143867393022
15000.0,0.661,0.8,0.7979633476166634,0.6730879137273721,0.5035678958863968
15000.0,0.661,1.0,0.8235767781002927,0.705393901703673,0.5304920069612649
15000.0,0.676,0.001,0.0,0.0,0.0
15000.0,0.676,0.005,0.0,0.0,0.0
15000.0,0.676,0.01,0.0015900503716257384,0.0016242551870948366,0.0015245404120010713
15000.0,0.676,0.0125,0.025515502334434594,0.025257842240559526,0.023868297426914275
15000.0,0.676,0.015,0.04451887880429025,0.04305175651818954,0.039623828340079985
15000.0,0.676,0.02,0.07355062819479055,0.0684336452985633,0.0620669339692412
15000.0,0.676,0.03,0.12438901501020976,0.11219150992135249,0.0989236219813401
15000.0,0.676,0.04,0.1652802051691736,0.14588238224100092,0.1266686845736114
15000.0,0.676,0.05,0.2018013529117976,0.17628905221060404,0.15136295196790828
15000.0,0.676,0.1,0.3383012926006893,0.2895401338982415,0.23644762423904556
15000.0,0.676,0.15,0.43366727917240383,0.367311313927952,0.2896375471321656
15000.0,0.676,0.2,0.5062259481016346,0.4254162657278969,0.3274591531712371
15000.0,0.676,0.25,0.5612229939667671,0.4678088179398704,0.3556267962123165
15000.0,0.676,0.3,0.6038077634743438,0.5012920060905193,0.37778779116218997
15000.0,0.676,0.4,0.673981185231943,0.5574797003279062,0.41601920996237707
15000.0,0.676,0.5,0.7190441840338818,0.5958194281193833,0.44398820708384124
15000.0,0.676,0.6,0.7525914612496789,0.6268206646909565,0.46697941651249525
15000.0,0.676,0.8,0.795372734036049,0.6713274253575275,0.5037681635862795
15000.0,0.676,1.0,0.8220102935026684,0.7041732258932718,0.5308049116839085
15000.0,0.755,0.001,0.0,0.0,0.0
15000.0,0.755,0.005,0.0,0.0,0.0
15000.0,0.755,0.01,4.7275055139062496e-05,5.19286306981002e-05,6.009203698759155e-05
15000.0,0.755,0.0125,0.018615755806713905,0.018585235788672,0.017764551550113444
15000.0,0.755,0.015,0.03744479549530699,0.03621444128817822,0.03406518110443169
15000.0,0.755,0.02,0.06702023962660947,0.06317210601302573,0.05790110490121968
15000.0,0.755,0.03,0.11708697601829629,0.1066155017157008,0.09403932379143061
