,population,access_rate,beta,iteration,pfprunder5,pfpr2to10,pfprall
cal_1000_0.95_0.001_monthly_data_3,1000.0,0.95,0.001,3.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_4,1000.0,0.95,0.001,4.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_5,1000.0,0.95,0.001,5.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_6,1000.0,0.95,0.001,6.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_7,1000.0,0.95,0.001,7.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_8,1000.0,0.95,0.001,8.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_9,1000.0,0.95,0.001,9.0,0.0,0.0,0.0
cal_1000_0.95_0.001_monthly_data_10,1000.0,0.95,0.001,10.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_2,1000.0,0.95,0.005,2.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_3,1000.0,0.95,0.005,3.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_4,1000.0,0.95,0.005,4.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_5,1000.0,0.95,0.005,5.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_6,1000.0,0.95,0.005,6.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_7,1000.0,0.95,0.005,7.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_8,1000.0,0.95,0.005,8.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_9,1000.0,0.95,0.005,9.0,0.0,0.0,0.0
cal_1000_0.95_0.005_monthly_data_10,1000.0,0.95,0.005,10.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_2,1000.0,0.95,0.01,2.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_3,1000.0,0.95,0.01,3.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_4,1000.0,0.95,0.01,4.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_5,1000.0,0.95,0.01,5.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_6,1000.0,0.95,0.01,6.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_7,1000.0,0.95,0.01,7.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_8,1000.0,0.95,0.01,8.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_9,1000.0,0.95,0.01,9.0,0.0,0.0,0.0
cal_1000_0.95_0.01_monthly_data_10,1000.0,0.95,0.01,10.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_2,1000.0,0.95,0.0125,2.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_3,1000.0,0.95,0.0125,3.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_4,1000.0,0.95,0.0125,4.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_5,1000.0,0.95,0.0125,5.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_6,1000.0,0.95,0.0125,6.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_7,1000.0,0.95,0.0125,7.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_8,1000.0,0.95,0.0125,8.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_9,1000.0,0.95,0.0125,9.0,0.0,0.0,0.0
cal_1000_0.95_0.0125_monthly_data_10,1000.0,0.95,0.0125,10.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_2,1000.0,0.95,0.015,2.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_3,1000.0,0.95,0.015,3.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_4,1000.0,0.95,0.015,4.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_5,1000.0,0.95,0.015,5.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_6,1000.0,0.95,0.015,6.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_7,1000.0,0.95,0.015,7.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_8,1000.0,0.95,0.015,8.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_9,1000.0,0.95,0.015,9.0,0.0,0.0,0.0
cal_1000_0.95_0.015_monthly_data_10,1000.0,0.95,0.015,10.0,0.0,0.0,0.0
cal_1000_0.95_0.02_monthly_data_2,1000.0,0.95,0.02,2.0,0.0,0.0,0.0
cal_1000_0.95_0.02_monthly_data_3,1000.0,0.95,0.02,3.0,2.4067724231602745,2.702516457685251,2.445237521598816
cal_1000_0.95_0.02_monthly_data_4,1000.0,0.95,0.02,4.0,2.116533963995867,2.662926862069584,1.9634833806861176
cal_1000_0.95_0.02_monthly_data_5,1000.0,0.95,0.02,5.0,0.0,0.0,0.0
cal_1000_0.95_0.02_monthly_data_6,1000.0,0.95,0.02,6.0,0.0,0.0,0.0
cal_1000_0.95_0.02_monthly_data_7,1000.0,0.95,0.02,7.0,2.1611707323805223,2.506070103671441,2.1076881498245683
cal_1000_0.95_0.02_monthly_data_8,1000.0,0.95,0.02,8.0,0.0,0.0,0.0
cal_1000_0.95_0.02_monthly_data_9,1000.0,0.95,0.02,9.0,1.6644191542516145,2.0397941872341603,1.6918284733519797
cal_1000_0.95_0.02_monthly_data_10,1000.0,0.95,0.02,10.0,1.2696856106477494,1.6089324232022604,1.1072209470245171
cal_1000_0.95_0.03_monthly_data_2,1000.0,0.95,0.03,2.0,4.49262598780035,4.727548812505529,3.8956325273986656
cal_1000_0.95_0.03_monthly_data_3,1000.0,0.95,0.03,3.0,4.842897336442172,4.117039468397082,3.8195359004482774
cal_1000_0.95_0.03_monthly_data_4,1000.0,0.95,0.03,4.0,5.261805411452861,4.673812726540831,4.292811235208217
cal_1000_0.95_0.03_monthly_data_5,1000.0,0.95,0.03,5.0,5.108726944984361,4.5284066899427815,3.9273948796419202
cal_1000_0.95_0.03_monthly_data_6,1000.0,0.95,0.03,6.0,4.2449888482077585,4.368680702558938,4.11949154213688
cal_1000_0.95_0.03_monthly_data_7,1000.0,0.95,0.03,7.0,2.2253682770340517,2.3982393504378936,2.439278480785602
cal_1000_0.95_0.03_monthly_data_8,1000.0,0.95,0.03,8.0,4.5082944478109175,5.195972029626515,4.484587192700613
cal_1000_0.95_0.03_monthly_data_9,1000.0,0.95,0.03,9.0,3.168698229426965,3.101991679007194,2.8468663513158585
cal_1000_0.95_0.03_monthly_data_10,1000.0,0.95,0.03,10.0,4.272641527664037,4.507518002762466,3.1717162469515316
cal_1000_0.95_0.04_monthly_data_2,1000.0,0.95,0.04,2.0,5.642807287333409,5.418021998274866,4.83883476763947
cal_1000_0.95_0.04_monthly_data_3,1000.0,0.95,0.04,3.0,5.168475925098446,4.835270318375141,4.564049653235162
cal_1000_0.95_0.04_monthly_data_4,1000.0,0.95,0.04,4.0,6.150040831607938,5.793871795922361,5.430410793237116
cal_1000_0.95_0.04_monthly_data_5,1000.0,0.95,0.04,5.0,6.470565687670884,6.005437493388872,5.565917541460219
cal_1000_0.95_0.04_monthly_data_6,1000.0,0.95,0.04,6.0,5.1787311639270595,4.628890498329248,3.9753479377568657
cal_1000_0.95_0.04_monthly_data_7,1000.0,0.95,0.04,7.0,6.613878361583134,6.15465436201573,4.768805893164509
cal_1000_0.95_0.04_monthly_data_8,1000.0,0.95,0.04,8.0,5.977386818864358,5.546594701345946,5.033872979350612
cal_1000_0.95_0.04_monthly_data_9,1000.0,0.95,0.04,9.0,5.693917652804765,5.032042496320862,4.7816216089514745
cal_1000_0.95_0.04_monthly_data_10,1000.0,0.95,0.04,10.0,7.932492711613488,7.573496871863622,6.244903462255898
cal_1000_0.95_0.05_monthly_data_2,1000.0,0.95,0.05,2.0,9.37841230469129,8.105361293590073,7.1593951137193566
cal_1000_0.95_0.05_monthly_data_3,1000.0,0.95,0.05,3.0,9.09600624123583,9.27459865282821,6.864092878377595
cal_1000_0.95_0.05_monthly_data_4,1000.0,0.95,0.05,4.0,7.572711582404129,6.708500492152886,6.530984019988381
cal_1000_0.95_0.05_monthly_data_5,1000.0,0.95,0.05,5.0,7.166870178906571,7.320273126265136,6.244471669453326
cal_1000_0.95_0.05_monthly_data_6,1000.0,0.95,0.05,6.0,6.78995786765721,6.625330861024703,5.866086941383865
cal_1000_0.95_0.05_monthly_data_7,1000.0,0.95,0.05,7.0,8.20018845693912,7.317741481764826,6.308890636765379
cal_1000_0.95_0.05_monthly_data_8,1000.0,0.95,0.05,8.0,7.5858138963286095,7.713374149154256,6.494252539821893
cal_1000_0.95_0.05_monthly_data_9,1000.0,0.95,0.05,9.0,6.435608268442267,6.836603707973709,5.84292450039674
cal_1000_0.95_0.05_monthly_data_10,1000.0,0.95,0.05,10.0,8.989354557736302,8.57904974626992,6.553219527353478
cal_1000_0.95_0.1_monthly_data_2,1000.0,0.95,0.1,2.0,20.202309694308884,16.844324281376036,13.072720195563702
cal_1000_0.95_0.1_monthly_data_3,1000.0,0.95,0.1,3.0,19.579888412820583,17.133443981660005,13.016713117767763
cal_1000_0.95_0.1_monthly_data_4,1000.0,0.95,0.1,4.0,14.739349547780224,13.87885996902047,11.244717006559805
cal_1000_0.95_0.1_monthly_data_5,1000.0,0.95,0.1,5.0,15.17319036826057,14.207240675221394,11.35917600793914
cal_1000_0.95_0.1_monthly_data_6,1000.0,0.95,0.1,6.0,17.89425980982512,16.473843540976556,12.282785934451553
cal_1000_0.95_0.1_monthly_data_7,1000.0,0.95,0.1,7.0,16.428630609782317,14.337245849902274,12.721757220879795
cal_1000_0.95_0.1_monthly_data_8,1000.0,0.95,0.1,8.0,19.457160115744305,15.430912534995661,12.713254969362332
cal_1000_0.95_0.1_monthly_data_9,1000.0,0.95,0.1,9.0,13.856441058770978,12.637951209984577,11.027020604740441
cal_1000_0.95_0.1_monthly_data_10,1000.0,0.95,0.1,10.0,17.274731216823593,14.81128652859468,11.85306964962109
cal_1000_0.95_0.15_monthly_data_2,1000.0,0.95,0.15,2.0,25.39367487724738,22.009575883664112,17.01664207964612
cal_1000_0.95_0.15_monthly_data_3,1000.0,0.95,0.15,3.0,26.90918802848469,23.01929073986309,17.708115363201568
cal_1000_0.95_0.15_monthly_data_4,1000.0,0.95,0.15,4.0,26.470194505528,24.158160330435035,17.162153550306922
cal_1000_0.95_0.15_monthly_data_5,1000.0,0.95,0.15,5.0,27.835516778836112,23.979301131379756,18.449785913150137
cal_1000_0.95_0.15_monthly_data_6,1000.0,0.95,0.15,6.0,27.937978362089495,22.458483386889128,17.65777900890217
cal_1000_0.95_0.15_monthly_data_7,1000.0,0.95,0.15,7.0,26.881876034611775,22.474131300840984,17.19056819287125
cal_1000_0.95_0.15_monthly_data_8,1000.0,0.95,0.15,8.0,26.180014396087234,22.104693124681486,16.635462554420105
cal_1000_0.95_0.15_monthly_data_9,1000.0,0.95,0.15,9.0,24.10271936132664,20.84405005476808,16.74062180382938
cal_1000_0.95_0.15_monthly_data_10,1000.0,0.95,0.15,10.0,26.944116334736005,24.456026688886098,18.097720699034706
cal_1000_0.95_0.2_monthly_data_2,1000.0,0.95,0.2,2.0,30.511133696704714,24.721318262715048,18.795230639767848
cal_1000_0.95_0.2_monthly_data_3,1000.0,0.95,0.2,3.0,28.93201680616942,26.255271772605823,20.180969473189233
cal_1000_0.95_0.2_monthly_data_4,1000.0,0.95,0.2,4.0,29.916289538992746,25.835424702401685,20.00950530651089
cal_1000_0.95_0.2_monthly_data_5,1000.0,0.95,0.2,5.0,33.45400019831285,27.323922684005655,20.532672219820345
cal_1000_0.95_0.2_monthly_data_6,1000.0,0.95,0.2,6.0,30.60631152932899,26.89333005209357,19.126054091794725
cal_1000_0.95_0.2_monthly_data_7,1000.0,0.95,0.2,7.0,32.743501486911555,24.66298500864099,19.379813377953084
cal_1000_0.95_0.2_monthly_data_8,1000.0,0.95,0.2,8.0,28.43272586931498,23.237542684025602,18.24323036287159
cal_1000_0.95_0.2_monthly_data_9,1000.0,0.95,0.2,9.0,34.21943065217172,28.800029538240207,21.360992387425444
cal_1000_0.95_0.2_monthly_data_10,1000.0,0.95,0.2,10.0,35.12503847663985,29.05413209166542,19.576359090065043
cal_1000_0.95_0.25_monthly_data_2,1000.0,0.95,0.25,2.0,40.24952087283205,32.703121004807315,23.180302749351977
cal_1000_0.95_0.25_monthly_data_3,1000.0,0.95,0.25,3.0,38.7271045175366,32.27819198361208,23.00841778596342
cal_1000_0.95_0.25_monthly_data_4,1000.0,0.95,0.25,4.0,37.205784048027745,29.523474126248075,21.97897254207679
cal_1000_0.95_0.25_monthly_data_5,1000.0,0.95,0.25,5.0,35.81612937272317,29.691761059547293,21.906004003847556
cal_1000_0.95_0.25_monthly_data_6,1000.0,0.95,0.25,6.0,35.09777793745668,31.652289742884022,22.027961821369388
cal_1000_0.95_0.25_monthly_data_7,1000.0,0.95,0.25,7.0,34.39103997865656,29.921454900474895,21.162245636642265
cal_1000_0.95_0.25_monthly_data_8,1000.0,0.95,0.25,8.0,34.68674980872715,27.42636666304458,20.538941272117547
cal_1000_0.95_0.25_monthly_data_9,1000.0,0.95,0.25,9.0,33.763982998733105,27.63027300069002,20.97449470921387
cal_1000_0.95_0.25_monthly_data_10,1000.0,0.95,0.25,10.0,40.34623044876455,31.011725329690908,23.09080754655238
cal_1000_0.95_0.3_monthly_data_2,1000.0,0.95,0.3,2.0,40.579409592368975,34.80592043520291,25.043620410221845
cal_1000_0.95_0.3_monthly_data_3,1000.0,0.95,0.3,3.0,40.58842851038661,33.89981302081484,24.291550107772746
cal_1000_0.95_0.3_monthly_data_4,1000.0,0.95,0.3,4.0,42.27678151152839,34.54019784090766,25.493372714755036
cal_1000_0.95_0.3_monthly_data_5,1000.0,0.95,0.3,5.0,44.50497893200994,36.924858495703326,25.780936992311677
cal_1000_0.95_0.3_monthly_data_6,1000.0,0.95,0.3,6.0,43.09961342111091,34.94935074959907,24.88958299887186
cal_1000_0.95_0.3_monthly_data_7,1000.0,0.95,0.3,7.0,43.848013207278676,34.960418551163976,25.62358239082204
cal_1000_0.95_0.3_monthly_data_8,1000.0,0.95,0.3,8.0,40.79861833414968,33.909736504594356,24.51305833629534
cal_1000_0.95_0.3_monthly_data_9,1000.0,0.95,0.3,9.0,40.0571862813056,32.83087835430189,23.26810208350309
cal_1000_0.95_0.3_monthly_data_10,1000.0,0.95,0.3,10.0,42.80357879133448,34.967077747398925,24.65084800567692
cal_1000_0.95_0.4_monthly_data_2,1000.0,0.95,0.4,2.0,44.45679857530511,36.87451626954377,26.36682022037284
cal_1000_0.95_0.4_monthly_data_3,1000.0,0.95,0.4,3.0,47.848758820892726,37.993744122689634,26.82422992229353
cal_1000_0.95_0.4_monthly_data_4,1000.0,0.95,0.4,4.0,51.07396945245953,42.53525593599258,29.20926155264404
cal_1000_0.95_0.4_monthly_data_5,1000.0,0.95,0.4,5.0,48.131539582826356,38.8440402160613,27.51619483659771
cal_1000_0.95_0.4_monthly_data_6,1000.0,0.95,0.4,6.0,47.18704481960945,38.101802614348365,27.623419526979035
cal_1000_0.95_0.4_monthly_data_7,1000.0,0.95,0.4,7.0,51.03131750550838,40.72745703106283,28.58866668164352
cal_1000_0.95_0.4_monthly_data_8,1000.0,0.95,0.4,8.0,48.170350162187454,38.543818876551455,27.792143357940258
cal_1000_0.95_0.4_monthly_data_9,1000.0,0.95,0.4,9.0,47.55087967557293,37.84611565304639,27.671591494464167
cal_1000_0.95_0.4_monthly_data_10,1000.0,0.95,0.4,10.0,42.968537604529935,36.06580569678506,26.30400110036886
cal_1000_0.95_0.5_monthly_data_2,1000.0,0.95,0.5,2.0,52.257705154244945,41.90252201084069,30.364795940282487
cal_1000_0.95_0.5_monthly_data_3,1000.0,0.95,0.5,3.0,52.7138460529601,41.95526015129786,30.813888780814228
cal_1000_0.95_0.5_monthly_data_4,1000.0,0.95,0.5,4.0,56.85565787869342,44.72429807530896,32.731026339513384
cal_1000_0.95_0.5_monthly_data_5,1000.0,0.95,0.5,5.0,56.570927043722186,43.996365787164954,32.055235767478926
cal_1000_0.95_0.5_monthly_data_6,1000.0,0.95,0.5,6.0,52.113208193098814,42.65172410931905,30.303490546985497
cal_1000_0.95_0.5_monthly_data_7,1000.0,0.95,0.5,7.0,54.27529858851168,46.55906865431294,31.624374865508702
cal_1000_0.95_0.5_monthly_data_8,1000.0,0.95,0.5,8.0,55.64562077461435,42.54462003400754,32.07640149061846
cal_1000_0.95_0.5_monthly_data_9,1000.0,0.95,0.5,9.0,52.148924714839744,39.05616162516558,30.468548387555092
cal_1000_0.95_0.5_monthly_data_10,1000.0,0.95,0.5,10.0,51.74809834481124,42.599573474145906,29.894426412182543
cal_1000_0.95_0.6_monthly_data_2,1000.0,0.95,0.6,2.0,56.22359860046715,44.812631508636336,32.456906322912694
cal_1000_0.95_0.6_monthly_data_3,1000.0,0.95,0.6,3.0,61.7814753625608,48.10230707925544,35.66289655335934
cal_1000_0.95_0.6_monthly_data_4,1000.0,0.95,0.6,4.0,63.37693150632449,51.23776659530568,36.38889473561289
cal_1000_0.95_0.6_monthly_data_5,1000.0,0.95,0.6,5.0,56.737217439514865,47.071593889779756,34.51750370942609
cal_1000_0.95_0.6_monthly_data_6,1000.0,0.95,0.6,6.0,59.737350859530295,47.755635514749635,34.15661940860683
cal_1000_0.95_0.6_monthly_data_7,1000.0,0.95,0.6,7.0,58.56839518937081,46.45781577780639,34.265566635126035
cal_1000_0.95_0.6_monthly_data_8,1000.0,0.95,0.6,8.0,59.03440858444396,46.83991841697971,33.28789033026678
cal_1000_0.95_0.6_monthly_data_9,1000.0,0.95,0.6,9.0,55.910242772166974,44.49947350886944,32.78104079484917
cal_1000_0.95_0.6_monthly_data_10,1000.0,0.95,0.6,10.0,59.706945285135845,49.36164551178825,34.93530179414381
cal_1000_0.95_0.8_monthly_data_2,1000.0,0.95,0.8,2.0,64.00202506108228,50.46556771704743,37.075664809217294
cal_1000_0.95_0.8_monthly_data_3,1000.0,0.95,0.8,3.0,61.65949995341964,50.580731099698255,37.538976405591846
cal_1000_0.95_0.8_monthly_data_4,1000.0,0.95,0.8,4.0,65.38563972572771,52.29999701908042,38.26982784832152
cal_1000_0.95_0.8_monthly_data_5,1000.0,0.95,0.8,5.0,64.1681528186782,51.1446853606991,38.36577865284172
cal_1000_0.95_0.8_monthly_data_6,1000.0,0.95,0.8,6.0,64.63763621225642,52.87642895781571,38.175561423990125
cal_1000_0.95_0.8_monthly_data_7,1000.0,0.95,0.8,7.0,68.80846712814581,58.78189370007539,40.87178779847242
cal_1000_0.95_0.8_monthly_data_8,1000.0,0.95,0.8,8.0,68.62449725202578,56.32631153901477,40.65853519132051
cal_1000_0.95_0.8_monthly_data_9,1000.0,0.95,0.8,9.0,68.52248701539332,54.96658763369724,39.0340186365657
cal_1000_0.95_0.8_monthly_data_10,1000.0,0.95,0.8,10.0,64.19520750125014,53.21191937327536,37.7933694150234
cal_1000_0.95_1_monthly_data_2,1000.0,0.95,1.0,2.0,71.62423928301699,59.602950130141444,42.21451791454654
cal_1000_0.95_1_monthly_data_3,1000.0,0.95,1.0,3.0,71.44605692363795,57.52877308054689,41.22977991750053
cal_1000_0.95_1_monthly_data_4,1000.0,0.95,1.0,4.0,71.53315397500661,57.892821444220715,42.305988733361865
cal_1000_0.95_1_monthly_data_5,1000.0,0.95,1.0,5.0,74.96700320161706,61.95648611287263,42.75246858718716
cal_1000_0.95_1_monthly_data_6,1000.0,0.95,1.0,6.0,74.78180255096746,61.77953397260719,44.58774950806336
cal_1000_0.95_1_monthly_data_7,1000.0,0.95,1.0,7.0,71.1069675298882,56.5440868812336,41.502868755902405
cal_1000_0.95_1_monthly_data_8,1000.0,0.95,1.0,8.0,71.96706937232852,59.36086386875768,42.80746443849309
cal_1000_0.95_1_monthly_data_9,1000.0,0.95,1.0,9.0,70.07019312053139,57.91558118834913,42.25860795017072
cal_1000_0.95_1_monthly_data_10,1000.0,0.95,1.0,10.0,70.5870696294283,57.271075697165905,40.7284672911453
cal_2000_0.5_0.001_monthly_data_1,2000.0,0.5,0.001,1.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_2,2000.0,0.5,0.001,2.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_3,2000.0,0.5,0.001,3.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_4,2000.0,0.5,0.001,4.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_5,2000.0,0.5,0.001,5.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_6,2000.0,0.5,0.001,6.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_7,2000.0,0.5,0.001,7.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_8,2000.0,0.5,0.001,8.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_9,2000.0,0.5,0.001,9.0,0.0,0.0,0.0
cal_2000_0.5_0.001_monthly_data_10,2000.0,0.5,0.001,10.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_1,2000.0,0.5,0.005,1.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_2,2000.0,0.5,0.005,2.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_3,2000.0,0.5,0.005,3.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_4,2000.0,0.5,0.005,4.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_5,2000.0,0.5,0.005,5.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_6,2000.0,0.5,0.005,6.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_7,2000.0,0.5,0.005,7.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_8,2000.0,0.5,0.005,8.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_9,2000.0,0.5,0.005,9.0,0.0,0.0,0.0
cal_2000_0.5_0.005_monthly_data_10,2000.0,0.5,0.005,10.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_1,2000.0,0.5,0.01,1.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_2,2000.0,0.5,0.01,2.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_3,2000.0,0.5,0.01,3.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_4,2000.0,0.5,0.01,4.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_5,2000.0,0.5,0.01,5.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_6,2000.0,0.5,0.01,6.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_7,2000.0,0.5,0.01,7.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_8,2000.0,0.5,0.01,8.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_9,2000.0,0.5,0.01,9.0,0.0,0.0,0.0
cal_2000_0.5_0.01_monthly_data_10,2000.0,0.5,0.01,10.0,0.0,0.0,0.0
cal_2000_0.5_0.0125_monthly_data_1,2000.0,0.5,0.0125,1.0,1.6675982251849677,1.5831435286945519,1.5455266507464585
cal_2000_0.5_0.0125_monthly_data_2,2000.0,0.5,0.0125,2.0,0.0,0.0,0.0
cal_2000_0.5_0.0125_monthly_data_3,2000.0,0.5,0.0125,3.0,0.0,0.0,0.0
cal_2000_0.5_0.0125_monthly_data_4,2000.0,0.5,0.0125,4.0,1.8721709392340582,1.7154099333315391,1.4439522450794184
cal_2000_0.5_0.0125_monthly_data_5,2000.0,0.5,0.0125,5.0,1.4614787051450469,1.3688826147176256,1.2015574075701412
cal_2000_0.5_0.0125_monthly_data_6,2000.0,0.5,0.0125,6.0,1.8525904362313328,1.8415187783734748,1.5031724335197383
cal_2000_0.5_0.0125_monthly_data_7,2000.0,0.5,0.0125,7.0,0.0,0.0,0.0
cal_2000_0.5_0.0125_monthly_data_8,2000.0,0.5,0.0125,8.0,1.2164832054656347,1.0055302724905204,1.105052047783763
cal_2000_0.5_0.0125_monthly_data_9,2000.0,0.5,0.0125,9.0,0.28676597100791973,0.3025926878432498,0.3445026108961209
cal_2000_0.5_0.0125_monthly_data_10,2000.0,0.5,0.0125,10.0,0.8169104351481332,0.7060212956809101,0.8366368902092981
cal_2000_0.5_0.015_monthly_data_1,2000.0,0.5,0.015,1.0,1.0847467136233513,1.38212817371875,1.0745677670939562
cal_2000_0.5_0.015_monthly_data_2,2000.0,0.5,0.015,2.0,3.8928102636381285,3.6586055894466227,3.288968949002717
cal_2000_0.5_0.015_monthly_data_3,2000.0,0.5,0.015,3.0,2.137556848361758,1.744048071678949,2.187351158586845
cal_2000_0.5_0.015_monthly_data_4,2000.0,0.5,0.015,4.0,3.1324376585262628,3.4096510272668503,3.205946893836486
cal_2000_0.5_0.015_monthly_data_5,2000.0,0.5,0.015,5.0,2.337318213375916,2.0088671892246595,1.9272618915683897
cal_2000_0.5_0.015_monthly_data_6,2000.0,0.5,0.015,6.0,2.722572520994356,2.754385432376616,2.7929516635093967
cal_2000_0.5_0.015_monthly_data_7,2000.0,0.5,0.015,7.0,2.731609780427023,2.7383771006961033,2.556161978469208
cal_2000_0.5_0.015_monthly_data_8,2000.0,0.5,0.015,8.0,1.2739666985792206,1.6330121491684393,1.3478455962747706
cal_2000_0.5_0.015_monthly_data_9,2000.0,0.5,0.015,9.0,1.5522173603232539,1.6605585855355358,1.5515974550116685
cal_2000_0.5_0.015_monthly_data_10,2000.0,0.5,0.015,10.0,2.3171292908215655,2.2323488209151754,2.2418582136935887
cal_2000_0.5_0.02_monthly_data_1,2000.0,0.5,0.02,1.0,3.4108681590988716,3.272062013506592,2.9573817881512827
cal_2000_0.5_0.02_monthly_data_2,2000.0,0.5,0.02,2.0,5.0697967616453985,4.32340274661171,3.513201258166138
cal_2000_0.5_0.02_monthly_data_3,2000.0,0.5,0.02,3.0,3.024683819167791,2.811623468432296,2.753827308435621
cal_2000_0.5_0.02_monthly_data_4,2000.0,0.5,0.02,4.0,3.8299193132719407,3.3560102476697384,3.3721362144551303
cal_2000_0.5_0.02_monthly_data_5,2000.0,0.5,0.02,5.0,2.5332337138126726,2.5476214397595247,2.4856670296268892
cal_2000_0.5_0.02_monthly_data_6,2000.0,0.5,0.02,6.0,4.1702582066901375,3.5325004103862008,2.9597353092703442
cal_2000_0.5_0.02_monthly_data_7,2000.0,0.5,0.02,7.0,3.472890139459984,3.139343421239887,2.7211516545735908
cal_2000_0.5_0.02_monthly_data_8,2000.0,0.5,0.02,8.0,3.3869143166394964,3.1819231156383263,2.928245591345149
cal_2000_0.5_0.02_monthly_data_9,2000.0,0.5,0.02,9.0,5.543688237098924,4.193936177078769,3.7451991887880856
cal_2000_0.5_0.02_monthly_data_10,2000.0,0.5,0.02,10.0,3.168967779299525,2.891927719456691,2.786354112036314
cal_2000_0.5_0.03_monthly_data_1,2000.0,0.5,0.03,1.0,9.924983904058898,7.647732141239654,6.711875273866425
cal_2000_0.5_0.03_monthly_data_2,2000.0,0.5,0.03,2.0,6.5880249840277765,5.326609237113191,4.706855347408603
cal_2000_0.5_0.03_monthly_data_3,2000.0,0.5,0.03,3.0,8.013685268787665,6.879294786558368,5.931733008803421
cal_2000_0.5_0.03_monthly_data_4,2000.0,0.5,0.03,4.0,8.568830566464085,7.517505417074762,5.822562606507422
cal_2000_0.5_0.03_monthly_data_5,2000.0,0.5,0.03,5.0,6.055073012899079,5.336270956577018,5.093999253114934
